t_ms,dt,left_delta,right_delta,ds,dtheta_enc,imu_theta,imu_dtheta,x_pred,y_pred,theta_pred,x_est,y_est,theta_est,Pxx_pred,Pyy_pred,Ptt_pred,Pxx_est,Pyy_est,Ptt_est,innovation_theta,innovation_x,innovation_y,NIS_theta,dx_update,dy_update,dtheta_update,s_robot,s_target,ex_r,ey_r,h_err,lookahead_x,lookahead_y,vx_cmd,omega_cmd,omega_pp,v_des,adaptive_lookahead
250,0.010000,0.000000,0.021210,0.010605,0.001453,0.799498,-0.000000,7.390560,-32.812134,0.795394,7.390715,-32.812279,0.795540,25.325032,25.317386,0.000281,25.325021,25.317377,0.000271,0.004103,nan,nan,0.002137,0.000155,-0.000145,0.000146,0.021610,3.621610,3.600020,-0.005843,-0.005318,9.914539,-30.245083,11.884496,-0.005218,-0.010717,11.885264,3.600000
260,0.010000,0.030349,0.000000,0.015175,-0.002079,0.799411,-0.000091,7.401336,-32.801440,0.795450,7.401479,-32.801574,0.795591,25.325114,25.317471,0.000281,25.325104,25.317462,0.000271,0.003961,nan,nan,0.001991,0.000143,-0.000133,0.000141,0.036790,3.636790,3.600020,-0.005911,-0.005368,9.925221,-30.234298,12.491308,-0.005314,-0.011394,12.492131,3.600000
270,0.010000,0.000000,0.045524,0.022762,0.003118,0.799309,-0.000096,7.417409,-32.785315,0.795495,7.417540,-32.785437,0.795631,25.325195,25.317554,0.000281,25.325186,25.317546,0.000271,0.003814,nan,nan,0.001846,0.000131,-0.000122,0.000136,0.059557,3.659557,3.600020,-0.005998,-0.005408,9.941242,-30.218121,13.098120,-0.005405,-0.012125,13.098998,3.600000
280,0.010000,0.066561,0.000000,0.033281,-0.004559,0.799183,-0.000096,7.440831,-32.761664,0.795535,7.440948,-32.761774,0.795665,25.325274,25.317635,0.000281,25.325266,25.317628,0.000271,0.003648,nan,nan,0.001689,0.000118,-0.000109,0.000130,0.092842,3.692842,3.600020,-0.006141,-0.005443,9.964664,-30.194472,13.704928,-0.005502,-0.012987,13.705866,3.600000
290,0.010000,0.091048,0.084840,0.087944,-0.000425,0.799106,-0.000043,7.502492,-32.698953,0.795622,7.502593,-32.699046,0.795746,25.325336,25.317701,0.000281,25.325329,25.317695,0.000271,0.003484,nan,nan,0.001540,0.000101,-0.000093,0.000124,0.180789,3.780789,3.600017,-0.006775,-0.005524,10.026551,-30.131985,14.311684,-0.005727,-0.014964,14.312733,3.600000
300,0.010000,0.000000,0.000000,0.000000,0.000000,0.799064,-0.000000,7.502593,-32.699046,0.795746,7.502685,-32.699132,0.795865,25.325429,25.317795,0.000281,25.325423,25.317790,0.000271,0.003317,nan,nan,0.001397,0.000092,-0.000086,0.000118,0.180793,3.780793,3.600017,-0.007075,-0.005642,10.026554,-30.131982,14.918447,-0.005930,-0.016288,14.919600,3.600000
310,0.010000,0.136399,0.110706,0.123552,-0.001760,0.799044,-0.000000,7.589131,-32.610858,0.795865,7.589207,-32.610927,0.795978,25.325488,25.317858,0.000281,25.325484,25.317854,0.000271,0.003180,nan,nan,0.001283,0.000076,-0.000070,0.000113,0.304348,3.904348,3.600013,-0.008077,-0.005755,10.113498,-30.044195,15.525137,-0.006267,-0.019351,15.526468,3.600000
320,0.010000,0.000000,0.000000,0.000000,0.000000,0.799089,0.000091,7.589207,-32.610927,0.796068,7.589276,-32.610991,0.796176,25.325584,25.317954,0.000281,25.325579,25.317950,0.000271,0.003021,nan,nan,0.001158,0.000069,-0.000064,0.000108,0.304351,3.904351,3.600012,-0.008696,-0.005954,10.113500,-30.044193,16.131818,-0.006614,-0.021648,16.133335,3.600000
330,0.010000,0.189338,0.146918,0.168128,-0.002905,0.799202,0.000154,7.706872,-32.490833,0.796331,7.706924,-32.490880,0.796433,25.325641,25.318016,0.000281,25.325639,25.318014,0.000271,0.002872,nan,nan,0.001046,0.000052,-0.000047,0.000102,0.472479,4.072479,3.600004,-0.010551,-0.006210,10.231810,-29.924736,16.738295,-0.007273,-0.027254,16.740202,3.600000
340,0.010000,0.000000,0.000000,0.000000,0.000000,0.799377,0.000229,7.706924,-32.490880,0.796662,7.706971,-32.490923,0.796759,25.325739,25.318114,0.000281,25.325736,25.318112,0.000271,0.002715,nan,nan,0.000936,0.000047,-0.000043,0.000097,0.472482,4.072482,3.600001,-0.011660,-0.006536,10.231812,-29.924734,17.344792,-0.007856,-0.031210,17.347070,3.600000
350,0.010000,0.195545,0.203133,0.199339,0.000520,0.799622,0.000272,7.846315,-32.348377,0.797030,7.846346,-32.348404,0.797123,25.325804,25.318184,0.000281,25.325803,25.318183,0.000271,0.002592,nan,nan,0.000853,0.000031,-0.000027,0.000092,0.671819,4.271819,3.599987,-0.014232,-0.006900,10.372083,-29.783103,17.950944,-0.008812,-0.039427,17.953937,3.600000
360,0.010000,0.000000,0.000000,0.000000,0.000000,0.799865,0.000256,7.846346,-32.348404,0.797378,7.846374,-32.348429,0.797467,25.325903,25.318283,0.000281,25.325902,25.318283,0.000271,0.002487,nan,nan,0.000785,0.000029,-0.000025,0.000089,0.671821,4.271821,3.599983,-0.015434,-0.007244,10.372084,-29.783102,18.557283,-0.009476,-0.044199,18.560804,3.600000
370,0.010000,0.219859,0.248484,0.234172,0.001961,0.800117,0.000261,8.009948,-32.180858,0.797728,8.009961,-32.180868,0.797813,25.325980,25.318365,0.000281,25.325980,25.318365,0.000271,0.002390,nan,nan,0.000725,0.000013,-0.000010,0.000085,0.905988,4.505988,3.599964,-0.018360,-0.007590,10.536865,-29.616724,19.163100,-0.010568,-0.054296,19.167672,3.600000
380,0.010000,0.000000,0.000000,0.000000,0.000000,0.800336,0.000213,8.009961,-32.180868,0.798026,8.009973,-32.180877,0.798108,25.326080,25.318465,0.000281,25.326080,25.318465,0.000271,0.002310,nan,nan,0.000677,0.000012,-0.000009,0.000082,0.905990,4.505990,3.599959,-0.019409,-0.007886,10.536866,-29.616722,19.769347,-0.011203,-0.059213,19.774539,3.600000
390,0.010000,0.304526,0.283489,0.294008,-0.001441,0.800452,0.000064,8.215208,-31.970356,0.798172,8.215203,-31.970349,0.798253,25.326175,25.318564,0.000281,25.326175,25.318564,0.000271,0.002280,nan,nan,0.000659,-0.000005,0.000007,0.000081,1.199991,4.799991,3.599937,-0.022259,-0.008031,10.743750,-29.407832,20.375003,-0.012184,-0.069987,20.381406,3.600000
400,0.010000,0.000000,0.000000,0.000000,0.000000,0.800420,-0.000069,8.215203,-31.970349,0.798184,8.215198,-31.970342,0.798264,25.326275,25.318664,0.000281,25.326275,25.318664,0.000271,0.002236,nan,nan,0.000635,-0.000005,0.000007,0.000080,1.199992,4.799992,3.599937,-0.022305,-0.008041,10.743751,-29.407831,20.981656,-0.012372,-0.072220,20.988274,3.600000
410,0.010000,0.324357,0.331944,0.328151,0.000520,0.800411,-0.000000,8.444231,-31.735339,0.798264,8.444209,-31.735315,0.798340,25.326398,25.318789,0.000281,25.326397,25.318788,0.000271,0.002147,nan,nan,0.000585,-0.000022,0.000023,0.000076,1.528133,5.128133,3.597845,-0.007445,0.023603,10.960464,-29.163739,21.573030,0.017371,-0.024786,21.595141,3.600000
420,0.010000,0.000000,0.000000,0.000000,0.000000,0.800398,-0.000043,8.444209,-31.735315,0.798298,8.444189,-31.735293,0.798373,25.326497,25.318888,0.000281,25.326497,25.318887,0.000271,0.002101,nan,nan,0.000560,-0.000021,0.000022,0.000075,1.528134,5.128134,3.597844,-0.007591,0.023571,10.960465,-29.163738,22.179316,0.017249,-0.025982,22.202008,3.600000
430,0.010000,0.369708,0.346946,0.358327,-0.001559,0.800355,-0.000053,8.694256,-31.478651,0.798319,8.694218,-31.478613,0.798392,25.326653,25.319044,0.000281,25.326650,25.319041,0.000271,0.002036,nan,nan,0.000526,-0.000037,0.000038,0.000073,1.886450,5.486450,3.592038,0.039158,0.112256,11.172910,-28.878544,22.289317,0.102825,0.134692,22.808876,3.600000
440,0.010000,0.000000,0.000000,0.000000,0.000000,0.800243,-0.000197,8.694218,-31.478613,0.798195,8.694182,-31.478576,0.798268,25.326750,25.319141,0.000281,25.326748,25.319138,0.000271,0.002049,nan,nan,0.000533,-0.000036,0.000037,0.000073,1.886451,5.486451,3.592032,0.039552,0.112380,11.172910,-28.878544,22.880952,0.103325,0.139659,23.415743,3.600000
450,0.010000,0.371433,0.339531,0.355482,-0.002185,0.800113,-0.000144,8.942290,-31.223999,0.798124,8.942239,-31.223947,0.798195,25.326934,25.319323,0.000281,25.326928,25.319318,0.000271,0.001990,nan,nan,0.000502,-0.000051,0.000052,0.000071,2.241922,5.841922,3.586260,0.086277,0.200453,11.383668,-28.595615,22.335818,0.188163,0.297387,24.022610,3.600000
460,0.010000,0.000000,0.000000,0.000000,0.000000,0.799936,-0.000186,8.942239,-31.223947,0.798008,8.942191,-31.223899,0.798077,25.327028,25.319418,0.000281,25.327024,25.319413,0.000271,0.001928,nan,nan,0.000472,-0.000048,0.000048,0.000069,2.241923,5.841923,3.586249,0.086632,0.200571,11.383668,-28.595614,22.897696,0.188958,0.306121,24.629478,3.600000
470,0.010000,0.459204,0.421440,0.440322,-0.002587,0.799708,-0.000234,9.249573,-30.908622,0.797843,9.249508,-30.908557,0.797909,25.327270,25.319655,0.000281,25.327260,25.319646,0.000271,0.001865,nan,nan,0.000442,-0.000065,0.000065,0.000066,2.682231,6.282231,3.575574,0.174871,0.239873,11.620802,-28.226716,22.591580,0.245468,0.609661,25.236345,3.600000
480,0.010000,0.000000,0.000000,0.000000,0.000000,0.799460,-0.000240,9.249508,-30.908557,0.797669,9.249448,-30.908497,0.797733,25.327360,25.319746,0.000281,25.327351,25.319737,0.000271,0.001790,nan,nan,0.000407,-0.000060,0.000060,0.000064,2.682232,6.282232,3.575542,0.175415,0.240048,11.620803,-28.226716,23.129920,0.246930,0.626131,25.843212,3.600000
490,0.010000,0.454720,0.472826,0.463773,0.001240,0.799269,-0.000304,9.573315,-30.576540,0.797430,9.573235,-30.576460,0.797495,25.327650,25.320030,0.000281,25.327635,25.320015,0.000271,0.001839,nan,nan,0.000429,-0.000080,0.000080,0.000066,3.145992,6.745992,3.562162,0.286408,0.240287,11.856454,-27.827289,23.198778,0.279064,1.025359,26.450080,3.600000
500,0.010000,0.000000,0.000000,0.000000,0.000000,0.799115,-0.000138,9.573235,-30.576460,0.797357,9.573161,-30.576386,0.797419,25.327735,25.320115,0.000281,25.327721,25.320102,0.000271,0.001758,nan,nan,0.000392,-0.000074,0.000074,0.000063,3.145992,6.745992,3.562140,0.286574,0.240362,11.856454,-27.827289,23.728764,0.281048,1.049391,27.056947,3.600000
510,0.010000,0.477310,0.460756,0.469033,-0.001134,0.799067,-0.000165,9.900806,-30.240767,0.797254,9.900712,-30.240674,0.797319,25.328067,25.320439,0.000281,25.328045,25.320418,0.000271,0.001813,nan,nan,0.000417,-0.000095,0.000094,0.000065,3.615013,7.215013,3.548603,0.398450,0.240463,12.094779,-27.423331,23.559811,0.313074,1.448675,27.663814,3.600000
520,0.010000,0.000000,0.444029,0.222015,0.030413,0.798921,-0.000170,10.055817,-30.081826,0.797148,10.055718,-30.081728,0.797211,25.328278,25.320646,0.000281,25.328254,25.320622,0.000271,0.001773,nan,nan,0.000399,-0.000099,0.000098,0.000063,3.837021,7.437021,3.542161,0.451563,0.240570,12.207588,-27.232120,23.672652,0.329239,1.649645,28.270682,3.600000
530,0.010000,0.489553,0.000000,0.244776,-0.033531,0.798918,-0.000101,10.226745,-29.906612,0.797110,10.226636,-29.906506,0.797175,25.328511,25.320873,0.000281,25.328483,25.320846,0.000271,0.001808,nan,nan,0.000415,-0.000108,0.000107,0.000064,4.081792,7.681792,3.535086,0.509859,0.240607,12.331964,-27.021304,23.689086,0.346410,1.863905,28.877549,3.600000
540,0.010000,0.000000,0.512315,0.256157,0.035090,0.798921,-0.000000,10.405621,-29.723254,0.797175,10.405510,-29.723144,0.797237,25.328758,25.321115,0.000281,25.328726,25.321084,0.000271,0.001747,nan,nan,0.000387,-0.000112,0.000110,0.000062,4.337942,7.937942,3.527735,0.570522,0.240545,12.462122,-26.800687,23.627045,0.363663,2.080207,29.484416,3.600000
550,0.010000,0.513867,0.000000,0.256933,-0.035196,0.798949,-0.000000,10.585025,-29.539327,0.797237,10.584909,-29.539212,0.797298,25.329014,25.321365,0.000281,25.328978,25.321329,0.000271,0.001712,nan,nan,0.000372,-0.000117,0.000115,0.000061,4.594869,8.194869,3.520369,0.631352,0.240484,12.592675,-26.579402,23.506280,0.380416,2.290236,30.091284,3.600000
560,0.010000,0.000000,0.490932,0.245466,0.033626,0.799090,0.000192,10.756402,-29.363588,0.797490,10.756287,-29.363476,0.797547,25.329268,25.321612,0.000281,25.329227,25.321573,0.000271,0.001600,nan,nan,0.000325,-0.000115,0.000113,0.000057,4.840328,8.440328,3.513470,0.688779,0.240235,12.717401,-26.367992,23.373697,0.395750,2.484460,30.698151,3.600000
570,0.010000,0.536456,0.000000,0.268228,-0.036744,0.799370,0.000384,10.943635,-29.171519,0.797930,10.943526,-29.171412,0.797981,25.329546,25.321883,0.000281,25.329501,25.321839,0.000271,0.001440,nan,nan,0.000263,-0.000109,0.000107,0.000051,5.111738,8.711738,3.509183,0.751677,0.239800,12.855313,-26.134233,23.139060,0.411366,2.684119,31.305018,3.600000
580,0.010000,0.000000,0.521454,0.260727,0.035716,0.799734,0.000447,11.125554,-28.984745,0.798429,11.125450,-28.984643,0.798475,25.329825,25.322154,0.000281,25.329776,25.322106,0.000271,0.001305,nan,nan,0.000216,-0.000104,0.000102,0.000046,5.372153,8.972153,3.501821,0.811653,0.239306,12.987638,-25.909943,22.896308,0.425661,2.867878,31.911886,3.600000
590,0.010000,0.525938,0.000000,0.262969,-0.036023,0.800437,0.000756,11.308950,-28.796281,0.799232,11.308849,-28.796182,0.799275,25.330113,25.322433,0.000281,25.330058,25.322380,0.000271,0.001205,nan,nan,0.000184,-0.000100,0.000098,0.000043,5.634825,9.234825,3.494734,0.870980,0.238507,13.121110,-25.683710,22.631072,0.438924,3.041854,32.518753,3.600000
600,0.010000,0.000000,0.544044,0.272022,0.037263,0.801490,0.001113,11.498510,-28.601184,0.800388,11.498415,-28.601090,0.800427,25.330415,25.322725,0.000281,25.330355,25.322668,0.000271,0.001102,nan,nan,0.000154,-0.000096,0.000094,0.000039,5.906566,9.506566,3.487836,0.931026,0.237355,13.259190,-25.449665,22.332514,0.451324,3.208666,33.125621,3.600000
610,0.010000,0.500072,0.000000,0.250036,-0.034251,0.802682,0.001252,11.672540,-28.421651,0.801679,11.672450,-28.421562,0.801715,25.330701,25.323002,0.000281,25.330637,25.322940,0.000271,0.001003,nan,nan,0.000128,-0.000090,0.000088,0.000036,6.140658,9.740658,3.466596,0.981481,0.236067,13.378140,-25.248045,22.130070,0.461726,3.351888,33.732488,3.600000
620,0.010000,0.000000,0.538008,0.269004,0.036850,0.803999,0.001364,11.859535,-28.228269,0.803078,11.859449,-28.228185,0.803111,25.331011,25.323300,0.000281,25.330943,25.323235,0.000271,0.000921,nan,nan,0.000108,-0.000086,0.000084,0.000033,6.402231,10.002231,3.453361,1.037716,0.234671,13.511054,-25.022759,21.836511,0.472184,3.496927,34.339355,3.600000
630,0.010000,0.515246,0.000000,0.257623,-0.035291,0.805666,0.001758,12.038361,-28.042820,0.804869,12.038285,-28.042745,0.804897,25.331315,25.323592,0.000281,25.331242,25.323522,0.000271,0.000797,nan,nan,0.000081,-0.000077,0.000075,0.000028,6.652818,10.252818,3.441408,1.089730,0.232885,13.638385,-24.806933,21.585067,0.481359,3.629924,34.946223,3.600000
640,0.010000,0.000000,0.507659,0.253830,0.034771,0.807601,0.001997,12.214235,-27.859795,0.806895,12.214165,-27.859727,0.806920,25.331619,25.323882,0.000281,25.331541,25.323808,0.000271,0.000706,nan,nan,0.000063,-0.000070,0.000068,0.000025,6.899819,10.499819,3.430223,1.139701,0.230862,13.763894,-24.594196,21.348757,0.489692,3.754815,35.553090,3.600000
650,0.010000,0.495588,0.000000,0.247794,-0.033944,0.809767,0.002189,12.385571,-27.680780,0.809109,12.385504,-27.680714,0.809132,25.331920,25.324169,0.000281,25.331838,25.324091,0.000271,0.000658,nan,nan,0.000055,-0.000067,0.000065,0.000023,7.141061,10.741061,3.419905,1.187244,0.228649,13.886477,-24.386419,21.134037,0.497261,3.872106,36.159957,3.600000
660,0.010000,0.000000,0.600259,0.300129,0.041114,0.812151,0.002408,12.592631,-27.463514,0.811540,12.592567,-27.463451,0.811562,25.332287,25.324515,0.000281,25.332199,25.324432,0.000271,0.000612,nan,nan,0.000047,-0.000065,0.000063,0.000022,7.433401,11.033401,3.407541,1.245141,0.226220,14.035024,-24.134634,20.779353,0.504923,3.992782,36.766825,3.600000
670,0.010000,0.465412,0.000000,0.232706,-0.031878,0.814673,0.002589,12.752754,-27.294655,0.814150,12.752697,-27.294600,0.814169,25.332578,25.324789,0.000281,25.332486,25.324703,0.000271,0.000523,nan,nan,0.000035,-0.000056,0.000055,0.000019,7.660196,11.260196,3.399218,1.287073,0.223613,14.150266,-23.939300,20.622619,0.511052,4.096115,37.373692,3.600000
680,0.010000,0.000000,0.516798,0.258399,0.035397,0.817390,0.002812,12.930081,-27.106704,0.816981,12.930036,-27.106660,0.816996,25.332903,25.325094,0.000281,25.332808,25.325003,0.000271,0.000408,nan,nan,0.000021,-0.000045,0.000044,0.000015,7.912176,11.512176,3.390308,1.333309,0.220786,14.278306,-23.722274,20.406249,0.516944,4.198741,37.980559,3.600000
690,0.010000,0.525765,0.000000,0.262883,-0.036011,0.820288,0.002972,13.109957,-26.914994,0.819968,13.109921,-26.914959,0.819979,25.333239,25.325405,0.000281,25.333138,25.325311,0.000271,0.000320,nan,nan,0.000013,-0.000036,0.000035,0.000011,8.168689,11.768689,3.381841,1.379350,0.217802,14.408648,-23.501345,20.187885,0.522378,4.297248,38.587427,3.600000
700,0.010000,0.000000,0.542492,0.271246,0.037157,0.823359,0.003095,13.294974,-26.716643,0.823074,13.294941,-26.716611,0.823084,25.333590,25.325728,0.000281,25.333484,25.325629,0.000271,0.000285,nan,nan,0.000010,-0.000033,0.000032,0.000010,8.433538,12.033538,3.373630,1.426066,0.214697,14.543226,-23.273236,19.957062,0.527411,4.391990,39.194294,3.600000
710,0.010000,0.474378,0.000000,0.237189,-0.032492,0.826573,0.003244,13.456221,-26.542693,0.826328,13.456192,-26.542665,0.826337,25.333898,25.326011,0.000281,25.333789,25.325909,0.000271,0.000245,nan,nan,0.000008,-0.000029,0.000028,0.000009,8.665291,12.265291,3.367653,1.464456,0.211445,14.660987,-23.073632,19.605087,0.527839,4.430677,39.354566,3.600000
720,0.010000,0.000000,0.573013,0.286507,0.039247,0.829978,0.003468,13.650322,-26.331952,0.829804,13.650301,-26.331932,0.829811,25.334278,25.326354,0.000281,25.334163,25.326248,0.000271,0.000174,nan,nan,0.000004,-0.000021,0.000020,0.000006,8.945423,12.545423,3.360310,1.511555,0.207971,14.803331,-22.832360,18.915305,0.523518,4.412273,39.020860,3.600000
730,0.010000,0.459204,0.000000,0.229602,-0.031452,0.833503,0.003563,13.805286,-26.162531,0.833374,13.805270,-26.162516,0.833379,25.334582,25.326628,0.000281,25.334464,25.326520,0.000271,0.000129,nan,nan,0.000002,-0.000016,0.000015,0.000005,9.170083,12.770083,3.356063,1.545955,0.204403,14.917488,-22.638866,18.425807,0.519283,4.395907,38.751160,3.600000
740,0.010000,0.000000,0.521282,0.260641,0.035704,0.837077,0.003601,13.980519,-25.969588,0.836979,13.980507,-25.969576,0.836983,25.334932,25.326941,0.000281,25.334810,25.326829,0.000271,0.000097,nan,nan,0.000001,-0.000012,0.000012,0.000003,9.425301,13.025301,3.351065,1.585676,0.200799,15.047173,-22.419051,17.869275,0.514468,4.372667,38.442477,3.600000
750,0.010000,0.463860,0.000000,0.231930,-0.031771,0.840736,0.003670,14.135832,-25.797339,0.840653,14.135822,-25.797329,0.840656,25.335244,25.327217,0.000281,25.335119,25.327103,0.000271,0.000084,nan,nan,0.000001,-0.000011,0.000010,0.000003,9.652574,13.252574,3.347809,1.618706,0.197126,15.162658,-22.223306,17.416523,0.509696,4.350654,38.165494,3.600000
760,0.010000,0.000000,0.498692,0.249346,0.034157,0.844499,0.003824,14.302129,-25.611546,0.844480,14.302127,-25.611544,0.844481,25.335584,25.327514,0.000281,25.335455,25.327397,0.000271,0.000018,nan,nan,0.000000,-0.000002,0.000002,0.000001,9.897092,13.497092,3.344596,1.653811,0.193301,15.286905,-22.012707,16.942879,0.504437,4.324124,37.865231,3.600000
770,0.010000,0.424371,0.000000,0.212186,-0.029067,0.848301,0.003814,14.443043,-25.452908,0.848295,14.443043,-25.452907,0.848295,25.335870,25.327764,0.000281,25.335740,25.327646,0.000271,0.000006,nan,nan,0.000000,-0.000001,0.000001,0.000000,10.105326,13.705326,3.343201,1.681073,0.189487,15.392716,-21.833360,16.581196,0.499505,4.301574,37.607633,3.600000
780,0.010000,0.000000,0.489553,0.244776,0.033531,0.852181,0.003963,14.604904,-25.269287,0.852258,14.604914,-25.269297,0.852255,25.336208,25.328054,0.000281,25.336074,25.327934,0.000271,-0.000077,nan,nan,0.000001,0.000010,-0.000009,-0.000003,10.345718,13.945718,3.341325,1.713147,0.185527,15.514867,-21.626315,16.160189,0.493919,4.272343,37.308043,3.600000
790,0.010000,0.430407,0.000000,0.215203,-0.029480,0.856467,0.004426,14.746580,-25.107299,0.856681,14.746608,-25.107325,0.856674,25.336502,25.328305,0.000281,25.336366,25.328184,0.000271,-0.000214,nan,nan,0.000006,0.000028,-0.000027,-0.000008,10.557220,14.157220,3.341706,1.737451,0.181108,15.622337,-21.444153,15.844830,0.488380,4.248398,37.042454,3.600000
800,0.010000,0.000000,0.475758,0.237879,0.032586,0.861059,0.004634,14.902408,-24.927568,0.861308,14.902441,-24.927599,0.861299,25.336834,25.328584,0.000281,25.336695,25.328461,0.000271,-0.000249,nan,nan,0.000008,0.000033,-0.000031,-0.000009,10.791199,14.391199,3.342176,1.764202,0.176483,15.741229,-21.242632,15.499433,0.482298,4.219772,36.746403,3.600000
810,0.010000,0.366777,0.000000,0.183388,-0.025122,0.865763,0.004757,15.021910,-24.788464,0.866055,15.021949,-24.788500,0.866045,25.337081,25.328791,0.000281,25.336942,25.328669,0.000271,-0.000292,nan,nan,0.000011,0.000039,-0.000036,-0.000010,10.971727,14.571727,3.345000,1.780094,0.171737,15.832961,-21.087147,15.292425,0.476898,4.200919,36.516343,3.600000
820,0.010000,0.000000,0.488001,0.244001,0.033425,0.870597,0.004868,15.180023,-24.602628,0.870913,15.180066,-24.602667,0.870902,25.337427,25.329075,0.000281,25.337284,25.328951,0.000271,-0.000316,nan,nan,0.000013,0.000043,-0.000040,-0.000011,11.212125,14.812125,3.346671,1.805001,0.166880,15.955116,-20.880097,14.970118,0.470435,4.169919,36.207715,3.600000
